@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.21384,0.96330,p
0.74670,0.62583,n
0.78344,0.24106,p
0.32752,0.81342,p
0.82823,0.53929,n
0.44881,0.11544,p
0.54301,0.71739,n
0.39306,0.42429,n
0.99934,0.97591,n
0.47678,0.41861,n
0.35346,0.49617,n
0.93669,0.85246,p
0.43489,0.23690,p
0.63751,0.43446,n
0.51732,0.92116,p
0.37270,0.78145,p
0.78401,0.78873,p
0.01623,0.17254,p
0.00615,0.10087,p
0.10688,0.07887,p
0.48225,0.56654,p
0.28820,0.74522,p
0.43547,0.44660,n
0.41342,0.60907,n
0.46778,0.59447,n
0.41309,0.13656,p
0.53656,0.45228,n
0.50778,0.58316,n
0.71580,0.71019,n
0.41648,0.86391,p
0.81410,0.37427,n
0.84749,0.51647,n
0.60583,0.45589,n
0.68015,0.37427,n
0.29873,0.38929,p
0.55202,0.35216,p
0.78211,0.64589,n
0.06630,0.02106,p
0.20029,0.09833,p
0.02774,0.65784,p
0.22076,0.60514,p
0.63434,0.58233,p
0.42842,0.47043,n
0.47580,0.46307,p
0.68931,0.37286,p
0.02281,0.66014,p
0.39637,0.56374,n
0.48541,0.41179,p
0.79349,0.36040,n
0.90729,0.60712,p
0.92963,0.80472,n
0.16663,0.73531,p
0.00823,0.93671,p
0.79428,0.55481,n
0.74014,0.99437,p
0.19953,0.85569,n
0.53328,0.01990,p
0.63831,0.36450,n
0.69140,0.44381,n
0.79022,0.60121,n
0.95699,0.97495,p
0.39334,0.26806,p
0.41768,0.37075,n
0.58337,0.29890,n
0.36440,0.42035,n
0.56350,0.22583,p
0.61638,0.56327,n
0.63120,0.69468,n
0.64238,0.64177,n
0.08946,0.67123,p
0.52527,0.88408,p
0.52427,0.51177,n
0.15124,0.53073,p
0.25994,0.20362,n
0.25680,0.18389,p
0.82202,0.58818,n
0.34284,0.17155,p
0.38730,0.49885,n
0.66959,0.34373,n
0.80637,0.44024,n
0.63168,0.64022,n
0.52496,0.14031,p
0.39464,0.00737,p
0.49206,0.25708,n
0.43342,0.39932,n
0.76430,0.63879,n
0.39438,0.59268,n
0.97248,0.11987,p
0.70421,0.02158,p
0.65236,0.70463,n
0.30571,0.33416,p
0.39177,0.38385,n
0.69091,0.67716,n
0.64767,0.37814,n
0.08046,0.73775,p
0.63792,0.39319,n
0.56253,0.30523,n
0.71220,0.47902,n
0.89056,0.04179,p
0.70447,0.64881,n
0.12166,0.63582,p
0.20666,0.93261,n
0.66332,0.53405,n
0.08698,0.99048,n
0.47203,0.80315,p
0.69326,0.45148,n
0.49136,0.63352,p
0.08105,0.78429,p
0.72480,0.66086,n
0.51844,0.94576,p
0.37056,0.61903,n
0.68423,0.28734,n
0.33583,0.14800,p
0.92280,0.32600,p
0.24396,0.41910,p
0.39232,0.51552,n
0.68540,0.45553,p
0.43798,0.39388,n
0.37434,0.41924,n
0.66202,0.66057,n
0.45159,0.35636,n
0.46959,0.63728,n
0.70382,0.39870,n
0.47109,0.47425,n
0.37205,0.52199,n
0.55703,0.51798,n
0.82104,0.48568,n
0.56225,0.54557,n
0.49428,0.17128,p
0.89975,0.47265,p
0.87690,0.23710,p
0.79274,0.53053,n
0.06488,0.13398,p
0.69280,0.27606,n
0.45563,0.57583,p
0.07122,0.84611,p
0.61389,0.27856,n
0.45070,0.30804,p
0.44897,0.53656,n
0.64559,0.72727,n
0.98043,0.81062,p
0.08887,0.33279,p
0.62937,0.50539,n
0.82105,0.39807,n
0.84538,0.57198,p
0.41708,0.60381,n
0.83452,0.45628,n
0.71831,0.55998,n
0.70120,0.95991,p
0.70368,0.26459,n
0.96735,0.18199,p
0.61848,0.28935,n
0.87213,0.00987,p
0.60471,0.41068,n
0.59770,0.38084,n
0.78696,0.54469,n
0.71859,0.67764,n
0.41189,0.49874,n
0.53598,0.37167,n
0.74486,0.73261,p
0.57967,0.27864,n
0.92564,0.81046,p
0.76422,0.48107,n
0.11232,0.79353,p
0.74216,0.68008,n
0.48236,0.22334,p
0.56295,0.33654,n
0.46536,0.72412,p
0.37342,0.09991,n
0.25350,0.25508,p
0.60733,0.23928,p
0.52193,0.84240,p
0.74794,0.14877,p
0.17464,0.15882,p
0.22773,0.13928,p
0.48795,0.44004,n
0.97531,0.14129,p
0.85706,0.43662,p
0.55161,0.35015,n
0.80885,0.38440,n
0.78661,0.74024,p
0.88561,0.46613,p
0.35667,0.48722,n
0.47235,0.43712,p
0.96858,0.19822,p
0.50208,0.62215,n
0.61926,0.57124,n
0.01058,0.43252,p
0.72936,0.38839,p
0.63902,0.23358,p
0.82574,0.20909,p
0.69608,0.37289,n
0.80691,0.44623,n
0.70607,0.65928,n
0.54026,0.41040,p
0.14424,0.79156,p
0.80973,0.61806,n
0.68042,0.60784,n
0.97399,0.46781,n
0.21138,0.37711,p
0.02275,0.11823,p
0.36930,0.87573,p
0.69934,0.31533,n
0.71634,0.71404,n
0.41147,0.60609,p
0.72445,0.44820,n
0.80772,0.76406,p
0.82178,0.58888,n
0.61056,0.42579,n
0.83422,0.61864,n
0.45272,0.11316,p
0.63303,0.51521,n
0.38766,0.36530,p
0.09779,0.29470,n
0.12668,0.10353,p
0.34419,0.28902,p
0.75200,0.01667,p
0.19756,0.75659,p
0.84799,0.78652,p
0.03318,0.51328,p
0.62296,0.52896,n
0.92117,0.30919,n
0.85694,0.64788,n
0.87007,0.58189,n
0.69103,0.31640,n
0.35225,0.20729,p
0.62673,0.77005,p
0.51715,0.62338,p
0.63718,0.14060,p
0.15199,0.99186,p
0.87879,0.19665,p
0.66089,0.46734,n
0.99651,0.87155,p
0.84850,0.84227,p
0.86806,0.29491,n
0.85001,0.42030,n
0.80656,0.67982,n
0.06408,0.54172,p
0.98044,0.57241,n
0.77953,0.29339,n
0.97745,0.44516,n
0.69903,0.24120,n
0.13333,0.47283,p
0.94903,0.10118,p
0.58135,0.05959,p
0.70955,0.71866,n
0.30231,0.73814,p
0.62394,0.67470,n
0.48368,0.06851,p
0.70042,0.75532,n
0.86977,0.21950,n
0.81133,0.85560,p
0.00322,0.90506,p
0.82795,0.96341,p
0.37410,0.56581,p
0.68810,0.71585,n
0.78676,0.61713,n
0.72897,0.19102,p
0.34775,0.61939,p
0.93802,0.91289,p
0.58743,0.69750,n
0.47589,0.43268,p
0.06537,0.98048,p
0.97160,0.08039,p
0.79349,0.27177,n
0.95430,0.22738,p
0.05362,0.44167,p
0.76945,0.43514,p
0.71674,0.61793,n
0.13351,0.35951,p
0.81419,0.46924,n
0.46196,0.32779,p
0.97449,0.32907,p
0.44563,0.43504,p
0.13463,0.18730,n
0.82444,0.22586,n
0.86019,0.65561,n
0.72675,0.56399,n
0.64778,0.50572,n
0.86493,0.43026,p
0.64940,0.41936,p
0.27631,0.49183,p
0.00342,0.29253,p
0.50542,0.45336,n
0.51067,0.31745,p
0.50939,0.56073,n
0.78400,0.93114,p
0.60425,0.71106,n
0.54938,0.01777,p
0.90759,0.43315,n
0.85991,0.22631,n
0.97899,0.55151,n
0.93232,0.48086,n
0.16440,0.63647,p
0.10847,0.16352,p
0.14338,0.73144,p
0.03531,0.28312,p
0.54349,0.16398,p
0.81486,0.48125,n
0.12916,0.61786,p
0.29650,0.33022,p
0.59635,0.74988,p
0.22950,0.48978,p
0.92887,0.83296,p
0.27205,0.42142,p
0.71622,0.06341,p
0.96317,0.56354,n
0.12824,0.86326,p
0.00042,0.07561,n
0.78553,0.43812,n
0.61713,0.25001,p
0.54359,0.58311,n
0.72235,0.34213,n
0.18065,0.29703,p
0.90947,0.36827,n
0.77057,0.71849,p
0.34201,0.57649,n
0.80492,0.20170,n
0.70219,0.61821,p
0.59792,0.05024,p
0.63221,0.41648,n
0.41027,0.22512,p
0.84031,0.28643,n
0.10062,0.05989,p
0.84324,0.57806,n
0.53035,0.82632,p
0.25479,0.08543,p
0.65561,0.94654,p
0.27807,0.14163,p
0.91163,0.73615,n
0.09668,0.83669,n
0.08697,0.06217,p
0.99129,0.44231,n
0.73871,0.67978,n
0.17529,0.04940,p
0.35371,0.24130,p
0.95357,0.58262,n
0.61474,0.06454,n
0.39779,0.20307,p
0.99573,0.48120,n
0.69284,0.23457,n
0.66221,0.99328,p
0.84260,0.48512,n
0.85603,0.43671,n
0.35815,0.67594,p
0.78088,0.64687,p
0.85968,0.55468,n
0.83908,0.69878,n
0.83215,0.60575,n
0.88842,0.60679,n
0.70958,0.67022,n
0.63241,0.32558,n
0.74734,0.30767,n
0.64954,0.69306,n
0.36958,0.32024,p
0.61556,0.47815,n
0.04658,0.12155,p
0.75071,0.77239,n
0.34218,0.87378,p
0.79038,0.27614,n
0.96079,0.47201,n
0.02667,0.94724,p
0.64668,0.25412,n
0.76149,0.22363,n
0.41978,0.35993,p
0.04673,0.78681,n
0.84576,0.27415,n
0.68081,0.46512,n
0.86483,0.30717,n
0.28225,0.14649,p
0.36290,0.44998,p
0.24425,0.11690,p
0.23257,0.30711,p
0.20387,0.03998,p
0.23777,0.74959,p
0.46768,0.45955,p
0.53763,0.62420,n
0.92717,0.45297,p
0.32150,0.88522,p
0.05637,0.28534,p
0.39418,0.88120,p
0.99440,0.31440,n
0.54476,0.84045,p
0.63403,0.50695,n
0.64020,0.63475,n
0.66921,0.75258,p
0.58638,0.32852,n
0.69400,0.31095,n
0.67902,0.61369,n
0.63726,0.23325,p
0.45016,0.08855,p
0.14868,0.23457,p
0.35427,0.53643,p
0.06798,0.16544,p
0.53045,0.47274,n
0.67417,0.35538,n
0.90389,0.75135,n
0.51275,0.95485,p
0.84680,0.00713,p
0.86257,0.96926,p
0.26803,0.92798,p
0.14158,0.73446,p
0.55654,0.91093,p
0.06763,0.40795,p
0.87714,0.78227,n
0.69086,0.47563,n
0.10775,0.03847,p
0.81499,0.35975,n
0.99015,0.71343,p
0.62307,0.42791,n
0.65519,0.85346,p
0.46832,0.36562,p
0.83549,0.60092,n
0.87039,0.77884,n
0.11719,0.55893,p
0.47470,0.31656,p
0.79066,0.72560,n
0.12224,0.95541,p
0.63431,0.64601,n
0.62522,0.98382,p
0.56825,0.01394,p
0.34102,0.60462,p
0.91698,0.62137,n
0.91063,0.42301,n
0.48491,0.29556,n
0.17836,0.84590,p
0.65826,0.57034,n
0.84055,0.37325,n
0.86747,0.36982,n
0.91793,0.38200,n
0.55913,0.65804,n
0.80452,0.93423,p
0.78075,0.24783,n
0.99057,0.69528,n
0.66356,0.11637,p
0.03055,0.09252,p
0.83219,0.41463,n
0.94386,0.62872,n
0.61825,0.26931,p
0.06109,0.01654,p
0.90031,0.52823,n
0.73660,0.63556,n
0.61273,0.37423,n
0.77946,0.49766,n
0.29868,0.83039,p
0.93446,0.31872,n
0.89413,0.31218,n
0.66705,0.85771,p
0.23370,0.97962,p
0.68762,0.00355,n
0.19718,0.26217,p
0.20020,0.21279,p
0.60142,0.35437,n
0.79257,0.46376,n
0.80829,0.11600,p
0.99953,0.81903,p
0.76113,0.51423,p
0.12379,0.25790,p
0.76008,0.70412,n
0.88872,0.87492,p
0.71003,0.71003,n
0.74026,0.71852,n
0.04592,0.70489,p
0.89340,0.61758,n
0.56134,0.67447,n
0.72200,0.24050,n
0.26872,0.57491,p
0.18621,0.61441,p
0.98911,0.40776,n
0.36358,0.46682,p
0.96265,0.47327,n
0.03389,0.04990,p
0.09689,0.26845,p
0.66122,0.38356,n
0.93672,0.33550,n
0.29434,0.43024,p
0.14703,0.47960,n
0.70062,0.65247,n
0.83861,0.42376,n
0.05000,0.44886,p
0.16204,0.49901,p
0.82444,0.69644,n
0.90045,0.50084,n
0.31200,0.71273,n
0.68036,0.36661,n
0.56975,0.20987,n
0.70236,0.28857,n
0.73271,0.75400,n
0.70145,0.93047,p
0.46084,0.16615,p
0.87162,0.42906,n
0.29721,0.73401,p
0.59867,0.38557,n
0.82204,0.64818,n
0.99875,0.24392,p
0.15067,0.10888,p
0.36123,0.66291,p
0.58118,0.70543,p
0.30633,0.26856,p
0.76784,0.32529,n
0.31125,0.36478,p
0.70437,0.37771,n
0.60511,0.67979,n
0.62617,0.53494,n
0.98585,0.68068,n
0.68839,0.23073,n
0.18366,0.95796,p
0.66834,0.57984,n
0.56587,0.11981,p
0.00876,0.20574,p
0.78884,0.29126,p
0.25698,0.99674,p
0.70028,0.78653,p
0.16516,0.09067,p
0.77842,0.59234,n
0.44656,0.07407,p
0.70524,0.42203,n
0.13509,0.59541,p
0.44245,0.35953,p
0.78517,0.68495,n
0.70057,0.03816,p
0.76776,0.59062,n
0.81314,0.51295,n
0.55581,0.53307,n
0.50240,0.85443,p
0.58236,0.39903,n
0.62474,0.42864,n
0.70801,0.22934,n
0.81168,0.74110,n
0.97643,0.57870,n
0.96371,0.45588,n
0.21290,0.77521,n
0.98979,0.60338,p
0.31551,0.50447,p
0.66185,0.73659,n
0.82726,0.95714,p
0.21155,0.24814,p
0.62213,0.30372,n
0.12992,0.75021,p
0.57841,0.53081,n
0.74575,0.57661,n
0.96628,0.51344,n
0.10459,0.51498,n
0.12820,0.28018,p
0.59023,0.69346,n
0.06642,0.20821,p
0.86204,0.75037,n
0.56254,0.58997,n
0.33086,0.16515,p
0.64514,0.46881,n
0.75118,0.26931,n
0.44370,0.29864,p
0.78933,0.90919,p
0.88124,0.54616,n
0.95150,0.46497,n
0.22267,0.97557,p
0.66387,0.33032,n
0.72613,0.19062,p
0.31748,0.17800,p
0.46628,0.00477,p
0.91326,0.58222,n
0.89410,0.15964,p
0.92210,0.07191,p
0.61960,0.43261,n
0.88265,0.43863,n
0.71901,0.53513,n
0.75512,0.60699,n
0.88755,0.30478,n
0.51790,0.80019,p
0.84520,0.32684,n
0.66498,0.40765,n
0.16585,0.15080,n
0.82218,0.59646,n
0.78341,0.01023,p
0.98858,0.66794,n
0.59949,0.92665,p
0.75573,0.19561,p
0.10144,0.10439,p
0.82523,0.52796,n
0.31231,0.08901,p
0.59957,0.38039,n
0.66565,0.31620,n
0.89553,0.85185,p
0.25452,0.44894,p
0.58774,0.73506,p
0.69512,0.37910,p
0.80426,0.73707,n
0.86939,0.74663,n
0.24079,0.75147,p
0.99434,0.40634,n
0.67303,0.70559,n
0.78091,0.75174,n
0.31321,0.16454,n
0.67841,0.17811,p
0.88128,0.65308,n
0.68897,0.68209,n
0.64049,0.60595,n
0.63670,0.55668,n
0.85355,0.29685,n
0.27172,0.88637,p
0.97348,0.96622,p
0.55551,0.63891,n
0.55007,0.38601,n
0.18629,0.30561,p
0.99093,0.73355,p
0.79162,0.44484,n
0.86321,0.39064,n
0.36902,0.21006,n
0.49043,0.15634,p
0.49849,0.14996,n
0.19764,0.53201,p
0.58437,0.97037,p
0.89332,0.41254,n
0.97444,0.44276,n
0.66104,0.69147,p
0.36192,0.95561,n
0.60834,0.43312,n
0.39266,0.15611,p
0.34034,0.62429,p
0.10559,0.46709,n
0.63793,0.31885,n
0.21491,0.36666,p
0.00132,0.02930,p
0.67672,0.14632,n
0.16109,0.52090,n
0.00355,0.98346,p
0.04939,0.03506,p
0.22391,0.89490,p
0.15964,0.85490,n
0.58797,0.93733,p
0.40473,0.52222,p
0.55116,0.82920,n
0.05547,0.15206,p
0.86669,0.74821,n
0.70986,0.80908,p
0.56816,0.68193,p
0.35502,0.63996,p
0.61749,0.34128,n
0.11465,0.61984,p
0.46517,0.00554,p
0.27846,0.45859,p
0.57402,0.95485,p
0.68424,0.30028,n
0.15718,0.89856,p
0.59971,0.15269,p
0.56119,0.00489,p
0.82624,0.71310,n
0.50917,0.89975,p
0.99283,0.45503,p
0.97730,0.86376,p
0.51493,0.58198,n
0.04983,0.32809,p
0.96382,0.72441,n
0.45162,0.82114,p
0.77921,0.61936,n
0.27626,0.93395,p
0.46736,0.45717,p
0.69646,0.45724,n
0.95161,0.43466,n
0.32001,0.68578,p
0.71143,0.93184,p
0.53536,0.39256,n
0.73354,0.79521,p
0.44246,0.30029,p
0.47907,0.63123,p
0.75076,0.66805,p
0.81422,0.51303,n
0.89519,0.99326,p
0.74395,0.48688,n
0.95307,0.43212,n
0.31073,0.74973,p
0.55760,0.39074,n
0.27038,0.10154,p
0.04271,0.28837,p
0.93939,0.08010,p
0.81621,0.70556,p
0.90429,0.53046,n
0.69060,0.98693,p
0.08547,0.92970,p
0.74777,0.25813,n
0.43269,0.38054,p
0.39589,0.86254,p
0.55891,0.95590,p
0.94685,0.57066,n
0.52706,0.54720,n
0.94305,0.40845,n
0.04879,0.84965,p
0.23115,0.57379,p
0.52977,0.41699,p
0.38409,0.26051,p
0.53905,0.08607,p
0.08735,0.95313,p
0.56639,0.51781,n
0.60718,0.59106,n
0.82191,0.38844,n
0.69551,0.53952,n
0.59966,0.36840,n
0.94797,0.87250,p
0.59051,0.91005,p
0.43262,0.84846,p
0.53088,0.61323,p
0.92754,0.73131,n
0.16301,0.90857,p
0.27871,0.91873,p
0.67810,0.58687,n
0.87542,0.58890,n
0.34860,0.40713,p
0.19041,0.13157,p
0.66007,0.02775,p
0.26682,0.66549,n
0.81233,0.20059,n
0.69395,0.33099,n
0.56215,0.45533,n
0.77724,0.75526,n
0.96817,0.25734,n
0.20884,0.47289,p
0.87417,0.00305,p
0.59232,0.75781,p
0.61136,0.12383,p
0.90287,0.53693,n
0.10702,0.58066,n
0.95196,0.36076,n
0.66283,0.30159,n
0.86337,0.43864,n
0.90973,0.38843,n
0.19566,0.23815,p
0.10899,0.66483,p
0.32548,0.43591,n
0.70802,0.77379,n
0.61502,0.32509,p
0.29803,0.52628,p
0.03320,0.58206,n
0.63755,0.71890,n
0.01103,0.78346,p
0.72707,0.29730,n
0.43622,0.89216,p
0.21715,0.09831,p
0.82499,0.30235,n
0.75332,0.31594,n
0.94150,0.63353,n
0.47329,0.28683,p
0.76648,0.67080,n
0.96174,0.04173,p
0.37114,0.24841,p
0.17694,0.18861,n
0.73051,0.37868,n
0.89315,0.24540,n
0.52081,0.84330,p
0.53980,0.63430,n
0.77877,0.15615,p
0.86924,0.54047,n
0.99745,0.10657,p
0.88074,0.24231,n
0.69416,0.04930,p
0.83721,0.48415,n
0.95826,0.12997,p
0.25146,0.17807,p
0.65313,0.35309,n
0.88981,0.68781,n
0.71530,0.45999,n
0.99414,0.71837,n
0.87930,0.26877,p
0.50645,0.52695,n
0.71052,0.48895,p
0.75001,0.71867,n
0.69166,0.75683,n
0.65320,0.28350,n
0.96630,0.29235,n
0.10285,0.44779,p
0.32264,0.12752,p
0.07653,0.67851,p
0.18334,0.14794,p
0.79775,0.62301,n
0.53110,0.43543,n
0.64796,0.61697,n
0.85259,0.67179,n
0.57679,0.65060,n
0.12480,0.30472,p
0.66223,0.46330,n
0.65775,0.23816,n
0.17995,0.93337,p
0.65779,0.45660,n
0.76862,0.51288,n
0.74973,0.98970,p
0.74814,0.24007,n
0.37609,0.85116,p
0.99953,0.51785,n
0.70441,0.59747,n
0.06439,0.97986,p
0.23652,0.25456,p
0.05192,0.79900,n
0.53281,0.41277,p
0.25472,0.14887,n
0.74480,0.68453,n
0.91284,0.44072,p
0.75440,0.03523,p
0.71107,0.75211,n
0.57104,0.69259,p
0.13805,0.93189,n
0.78959,0.78305,n
0.03302,0.87152,p
0.95785,0.30236,n
0.24245,0.64591,p
0.61259,0.53620,n
0.55862,0.60289,n
0.81613,0.40968,n
0.40206,0.76620,p
0.66826,0.60951,p
0.58768,0.47592,n
0.44708,0.17406,p
0.68273,0.35351,n
0.85225,0.61011,n
0.93955,0.45156,n
0.19682,0.73193,p
0.62550,0.82489,n
0.90513,0.85580,p
0.02654,0.88498,p
0.04717,0.78426,p
0.62131,0.45951,n
0.59049,0.77804,p
0.95411,0.32129,n
0.68853,0.50112,n
0.87459,0.46065,n
0.74657,0.73441,n
0.95476,0.55841,n
0.55436,0.20057,p
0.86405,0.52339,n
0.00541,0.19286,p
0.00164,0.00051,p
0.96690,0.92033,p
0.97487,0.30085,n
0.71629,0.66470,n
0.14877,0.11062,p
0.54806,0.52193,n
0.22971,0.76279,p
0.90760,0.47876,n
0.96459,0.92701,p
0.95302,0.64300,n
0.77307,0.73931,n
0.32875,0.21016,p
0.50805,0.11301,p
0.10156,0.43972,p
0.55955,0.18406,n
0.36468,0.86509,n
0.72565,0.99006,p
0.33197,0.81719,p
0.18762,0.92707,p
0.27894,0.71512,p
0.83572,0.54173,n
0.00204,0.05933,p
0.88963,0.31528,n
0.37905,0.94429,p
0.40388,0.52742,p
0.94898,0.60411,n
0.34142,0.92729,p
0.51306,0.69519,p
0.02359,0.96780,p
0.35227,0.23931,p
0.95964,0.17873,p
0.92480,0.38808,n
0.72645,0.36345,n
0.65286,0.70620,n
0.67294,0.40598,n
0.72510,0.58865,n
0.93808,0.83363,p
0.71797,0.85275,p
0.00421,0.29321,p
0.34776,0.75679,p
0.74362,0.46044,n
0.51716,0.82392,p
0.46648,0.12811,p
0.89589,0.60786,n
0.69029,0.64111,n
0.00436,0.93572,p
0.74960,0.74338,n
0.75668,0.74058,p
0.83241,0.37114,n
0.44439,0.63093,p
0.57945,0.66790,n
0.68395,0.18998,p
0.39665,0.65332,n
0.35303,0.82998,p
0.54686,0.80051,p
0.78901,0.24611,n
0.15751,0.01559,p
0.69448,0.76381,n
0.81368,0.62134,n
0.72304,0.23083,n
0.00058,0.67959,p
0.57308,0.49462,n
0.74011,0.54483,n
0.50860,0.48461,n
0.60141,0.71308,n
0.76893,0.13479,p
0.67612,0.72611,n
0.14530,0.55372,p
0.87300,0.71971,p
0.37327,0.16745,p
0.75438,0.62700,n
0.54494,0.91245,p
0.22376,0.30856,p
0.87792,0.28359,n
0.73789,0.56085,n
0.57724,0.61542,p
0.76604,0.60909,n
0.86645,0.40862,n
0.61065,0.40083,n
0.18335,0.09368,p
0.82720,0.31043,n
0.34595,0.95372,p
0.52953,0.40517,n
0.81967,0.70015,n
0.58252,0.51851,n
0.95907,0.72977,n
0.76276,0.17588,n
0.52362,0.86363,p
0.91993,0.60768,n
0.86834,0.77008,n
0.74861,0.36181,n
0.92798,0.23715,p
0.68849,0.57034,n
0.89749,0.46958,n
0.62827,0.59902,n
0.03043,0.12721,n
0.93647,0.56354,n
0.07537,0.73256,p
0.88528,0.62514,n
0.65103,0.28814,n
0.87482,0.57599,p
0.57217,0.07157,p
0.78624,0.72380,n
0.73505,0.46044,n
0.27697,0.50507,p
0.65715,0.63386,n
0.46634,0.06844,n
0.95764,0.09498,n
0.29975,0.27499,p
0.00862,0.01575,p
0.97030,0.43724,n
0.86299,0.26953,n
0.70591,0.99648,p
0.17800,0.03700,p
0.77458,0.70174,p
0.66358,0.14634,p
0.95509,0.10829,n
0.66108,0.92451,p
0.83542,0.07005,p
0.08322,0.53234,p
0.55946,0.40807,n
0.32008,0.86829,n
0.58262,0.60725,n
0.63011,0.69331,n
0.87947,0.53409,n
0.44944,0.41522,p
0.98636,0.31393,n
0.20280,0.82281,p
0.67887,0.49532,n
0.22284,0.51237,p
0.90535,0.47650,n
0.74295,0.56164,n
0.77688,0.53911,n
0.74188,0.02771,p
0.91109,0.48070,n
0.54621,0.97233,p
0.22825,0.95362,p
0.47004,0.23025,n
0.12286,0.51279,p
0.02041,0.26089,p
0.67501,0.50234,n
0.93893,0.46315,n
0.66890,0.11092,p
0.01502,0.25004,p
0.20360,0.70945,p
0.14929,0.16020,n
0.59492,0.14490,p
0.11026,0.34226,p
0.21737,0.54695,p
0.28454,0.16781,p
0.57602,0.66015,p
0.79314,0.46311,n
0.67076,0.70014,p
0.53053,0.87698,p
0.38307,0.11656,p
0.87624,0.54681,n
0.38314,0.57607,p
0.81844,0.38644,n
0.57670,0.28012,p
0.64163,0.60780,n
0.78264,0.58115,n
0.24084,0.02470,p
0.37645,0.08115,p
0.19739,0.66354,p
0.90507,0.60226,n
0.66167,0.57651,n
0.37079,0.44837,p
0.38495,0.24022,p
0.80021,0.64981,n
0.23738,0.57380,p
0.45289,0.09980,p
0.06161,0.76745,p
0.83524,0.37650,n
0.99695,0.27430,p
0.35646,0.76400,p
0.40118,0.09761,p
0.59044,0.54922,n
0.98966,0.60413,n
0.59147,0.90408,p
0.33190,0.33508,p
0.93278,0.15606,p
0.71122,0.79733,p
0.24126,0.84187,p
0.89793,0.44918,n
0.61937,0.31456,n
0.27314,0.56153,n
0.07786,0.96533,p
0.02422,0.93022,p
0.42252,0.32276,p
0.98548,0.11600,p
0.90019,0.53903,n
0.90973,0.33466,n
0.32441,0.51275,p
0.50934,0.87509,p
0.07538,0.35690,p
0.61173,0.55318,n
0.89796,0.32155,n
0.94449,0.59535,n
0.65786,0.52057,n
0.80376,0.76323,n
0.78228,0.23910,n
0.77204,0.29512,n
0.94489,0.60429,n
0.82524,0.76723,n
0.38443,0.77334,p
0.47867,0.23048,p
0.75279,0.78549,n
0.80797,0.59175,n
0.04064,0.97543,p
0.96815,0.31279,n
0.63996,0.72778,n
0.97680,0.70899,n
0.68239,0.54740,n
0.20362,0.79795,p
0.85691,0.51480,n
0.66895,0.50971,n
0.29447,0.92469,p
0.80683,0.89562,p
0.76140,0.99043,p
0.12842,0.64051,p
0.90632,0.77962,n
0.99360,0.31190,n
0.79407,0.72276,n
0.67654,0.15619,p
0.38008,0.71925,p
0.71165,0.36847,n
0.45847,0.96263,p
0.09725,0.22305,p
0.84859,0.79221,n
0.88407,0.32269,n
0.83563,0.24069,n
0.94592,0.28286,n
0.47275,0.32827,p
0.78373,0.21321,n
0.56070,0.10666,p
0.40365,0.66992,p
0.16195,0.15446,p
0.65986,0.67643,n
0.36785,0.28450,p
0.57125,0.19644,p
0.72366,0.63647,n
0.59805,0.60627,n
0.54325,0.95674,n
0.74485,0.82048,p
0.12186,0.55093,p
0.94152,0.19186,p
0.12220,0.96737,p
0.02586,0.61623,p
0.16594,0.52831,p
0.17942,0.67265,p
0.07032,0.84755,p
0.42051,0.27450,p
0.88448,0.72362,n
0.17149,0.24088,p
0.91163,0.24021,n
0.47421,0.41966,p
0.74345,0.42679,n
0.38070,0.86131,p
0.84612,0.20977,n
0.97464,0.33996,n
0.76302,0.26551,n
0.90474,0.60916,n
0.72394,0.50485,n
0.88204,0.43487,n
0.15347,0.25604,p
0.87146,0.65498,n
0.31336,0.36511,p
0.48024,0.47623,p
0.74418,0.30868,n
0.61088,0.87341,p
0.50261,0.52503,n
0.48089,0.84859,n
0.76466,0.61903,n
0.76247,0.47022,n
0.68312,0.87576,p
0.89316,0.51043,n
0.11515,0.67830,p
0.84475,0.72001,n
0.65845,0.23985,n
0.67522,0.40313,p
0.89531,0.58644,p
0.53128,0.46428,n
0.20397,0.07107,p
0.50559,0.39193,p
0.88804,0.18252,p
0.13804,0.70414,p
0.89087,0.38204,n
0.97773,0.79260,p
0.95333,0.54575,p
0.81096,0.96533,p
0.39665,0.48999,p
0.56353,0.60531,p
0.86155,0.06556,p
0.33758,0.15359,p
0.98923,0.71450,n
0.85350,0.78503,n
0.12856,0.57450,n
0.09212,0.56172,p
0.65583,0.60881,n
0.94894,0.35615,n
0.41465,0.16830,p
0.92138,0.69293,n
0.55168,0.19590,p
0.52332,0.94310,p
0.52189,0.64409,p
0.54377,0.92453,p
0.38768,0.02021,p
0.67663,0.64553,n
0.74314,0.02771,p
0.64591,0.37534,n
0.43348,0.52936,p
0.64009,0.54913,n
0.92587,0.70626,n
0.92519,0.69073,n
0.33899,0.63682,p
0.05717,0.26134,n
0.77466,0.56194,n
0.85380,0.47323,n
0.36543,0.90595,p
0.65103,0.43564,n
0.09473,0.98744,p
0.77451,0.48901,n
0.68459,0.02664,p
0.48303,0.70984,p
0.63121,0.12358,p
0.01454,0.47307,p
0.83936,0.41358,n
0.69008,0.20715,p
0.53497,0.44322,n
0.68294,0.61923,n
0.71955,0.58774,n
0.22411,0.73532,n
0.69176,0.32471,n
0.43092,0.53918,p
0.54775,0.38925,n
