@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.61316,0.33498,n
0.59118,0.21986,p
0.90965,0.39955,n
0.74988,0.73425,n
0.85206,0.46939,p
0.58704,0.98275,p
0.96496,0.77415,p
0.67177,0.68434,p
0.06705,0.34876,p
0.60246,0.50835,n
0.95136,0.52050,n
0.89653,0.62182,p
0.93367,0.61379,n
0.94795,0.34959,p
0.74220,0.99731,p
0.86335,0.23713,n
0.65215,0.17147,n
0.65908,0.34057,n
0.83905,0.35578,n
0.90199,0.89184,p
0.83392,0.51273,n
0.37177,0.74521,p
0.32790,0.81943,p
0.96397,0.97305,n
0.54201,0.49884,n
0.81926,0.39389,n
0.20851,0.44760,p
0.15130,0.38095,p
0.66849,0.37356,n
0.90679,0.53596,n
0.82783,0.69479,n
0.65085,0.59895,n
0.22642,0.14328,p
0.46415,0.32034,p
0.25039,0.22651,p
0.67800,0.30366,n
0.86520,0.40308,n
0.68871,0.25231,n
0.39907,0.49655,p
0.18556,0.00932,p
0.68085,0.26450,n
0.93582,0.30592,n
0.12237,0.10036,p
0.68208,0.84226,p
0.60554,0.41792,n
0.65263,0.36472,n
0.49833,0.08429,p
0.97970,0.46485,n
0.11734,0.03287,p
0.75549,0.78873,n
0.75221,0.74233,n
0.60850,0.70706,n
0.07550,0.40986,p
0.27686,0.36367,p
0.49326,0.32147,p
0.02176,0.00056,p
0.88245,0.40670,p
0.13819,0.88692,p
0.64835,0.41354,n
0.94048,0.26297,n
0.64879,0.67551,n
0.10909,0.67600,p
0.66651,0.31455,n
0.10703,0.41509,p
0.98835,0.67083,n
0.10084,0.82951,p
0.81844,0.59716,n
0.65624,0.41545,n
0.04222,0.94574,p
0.69559,0.15861,p
0.67328,0.48536,n
0.16778,0.07974,p
0.01421,0.06632,p
0.73836,0.77277,n
0.76513,0.65481,n
0.81705,0.40413,n
0.20380,0.15937,p
0.79436,0.50467,n
0.99295,0.54110,p
0.69119,0.69534,n
0.41641,0.70395,p
0.84777,0.45314,n
0.12255,0.54772,p
0.70116,0.35971,n
0.31891,0.71016,n
0.92856,0.76895,n
0.91114,0.04840,p
0.17743,0.03933,p
0.81308,0.53751,n
0.99815,0.28728,p
0.48704,0.70823,p
0.69536,0.32217,n
0.87654,0.47891,n
0.45649,0.89106,p
0.18638,0.11800,n
0.70423,0.54049,n
0.08287,0.93396,n
0.73483,0.28711,n
0.39209,0.24180,p
0.51333,0.53371,n
0.28544,0.12965,p
0.95364,0.30582,n
0.90500,0.84624,p
0.55048,0.54510,n
0.10162,0.48171,p
0.31405,0.39271,p
0.13723,0.42240,p
0.16725,0.82114,p
0.36798,0.23196,p
0.25223,0.97756,p
0.92314,0.47073,n
0.70316,0.05050,p
0.89228,0.73354,n
0.35556,0.82777,p
0.16970,0.41729,p
0.91480,0.28870,n
0.30603,0.93816,p
0.80380,0.99042,p
0.67879,0.35754,n
0.92954,0.39727,p
0.84501,0.30898,n
0.82656,0.23238,p
0.90549,0.18891,p
0.62423,0.89584,p
0.73772,0.57750,n
0.46215,0.12593,p
0.88384,0.96614,p
0.24052,0.98963,p
0.00089,0.12711,n
0.51908,0.97967,p
0.07159,0.32576,p
0.86634,0.75147,n
0.84480,0.33058,p
0.30598,0.75930,p
0.80899,0.48500,p
0.15800,0.71395,p
0.72276,0.39155,n
0.83252,0.66236,n
0.43788,0.67425,p
0.00064,0.44439,p
0.44442,0.34485,p
0.90347,0.47491,n
0.79589,0.31091,n
0.65350,0.69714,n
0.17953,0.92850,p
0.38276,0.94178,p
0.53269,0.96441,n
0.91431,0.97816,p
0.15102,0.25042,p
0.44327,0.12419,p
0.76806,0.27507,n
0.15304,0.96920,p
0.70490,0.26288,n
0.12815,0.32931,p
0.04100,0.93327,p
0.57942,0.44496,n
0.88995,0.43244,n
0.52922,0.80717,p
0.93433,0.55881,n
0.54060,0.47218,n
0.62708,0.64867,n
0.21826,0.12480,p
0.97031,0.52954,p
0.57235,0.39295,n
0.96972,0.35695,n
0.78167,0.00550,p
0.40586,0.24061,n
0.85397,0.37660,n
0.74135,0.09547,p
0.90518,0.70613,n
0.90318,0.61378,n
0.36790,0.65023,p
0.73189,0.59848,n
0.65708,0.33661,n
0.07199,0.88411,n
0.81611,0.97592,p
0.34660,0.26936,p
0.64053,0.65696,n
0.63619,0.61255,p
0.73222,0.40560,n
0.72765,0.82865,p
0.51746,0.55149,n
0.95496,0.51302,n
0.98090,0.24462,p
0.43237,0.99494,p
0.69215,0.54895,n
0.79707,0.45026,n
0.84604,0.46061,n
0.28254,0.30103,p
0.64929,0.35285,n
0.14182,0.76640,p
0.55458,0.34379,n
0.32381,0.32505,p
0.40827,0.57666,p
0.24763,0.51149,p
0.92515,0.14954,p
0.97835,0.74697,p
0.38209,0.42324,p
0.41883,0.17628,n
0.72754,0.60456,n
0.79890,0.47544,n
0.98889,0.12938,p
0.20305,0.47915,p
0.72343,0.57514,n
0.10110,0.90459,p
0.83806,0.55167,n
0.96550,0.57669,n
0.56831,0.45823,n
0.89694,0.78286,n
0.50961,0.41280,p
0.79272,0.55730,n
0.53850,0.58695,n
0.83036,0.34154,n
0.61236,0.59280,p
0.18176,0.58611,n
0.74907,0.77912,n
0.66966,0.71190,n
0.89658,0.41836,n
0.65064,0.67503,n
0.31756,0.76239,p
0.70838,0.31521,n
0.41483,0.18789,p
0.82849,0.46449,n
0.57657,0.89211,p
0.08460,0.11697,p
0.29026,0.56139,p
0.32724,0.70514,p
0.62582,0.47131,n
0.57223,0.17221,p
0.88351,0.14510,p
0.69899,0.41418,n
0.64703,0.13969,p
0.85280,0.25795,n
0.95297,0.28167,n
0.84827,0.31433,n
0.84760,0.22448,n
0.54412,0.57078,n
0.99744,0.40194,n
0.78205,0.56309,n
0.77783,0.95950,p
0.03961,0.72531,p
0.05826,0.60260,n
0.97470,0.63298,n
0.76887,0.65287,n
0.91279,0.56226,n
0.49024,0.91987,p
0.31650,0.90736,n
0.13731,0.74423,p
0.62660,0.30512,n
0.15680,0.26998,p
0.06011,0.59742,p
0.87321,0.75495,n
0.25805,0.45724,p
0.60579,0.28080,n
0.75145,0.52230,n
0.51044,0.72215,p
0.41811,0.71368,p
0.27123,0.93053,p
0.24589,0.80078,p
0.37163,0.72867,p
0.13065,0.61377,p
0.85581,0.62721,n
0.33691,0.76369,p
0.74741,0.45588,n
0.44853,0.11368,p
0.89083,0.24512,n
0.38891,0.36399,p
0.22859,0.02257,p
0.95979,0.14491,p
0.25870,0.94030,p
0.36849,0.03813,p
0.85815,0.22987,n
0.99614,0.42377,n
0.73334,0.56456,n
0.86181,0.62429,n
0.44768,0.56369,p
0.47865,0.50787,p
0.48738,0.45106,p
0.79618,0.44531,n
0.76311,0.38455,n
0.90152,0.37400,n
0.90519,0.56262,n
0.89215,0.27608,n
0.01117,0.90852,p
0.25076,0.94881,p
0.85274,0.74880,p
0.04874,0.95122,p
0.92623,0.14361,n
0.71194,0.35633,n
0.68334,0.63069,n
0.60552,0.86765,p
0.76230,0.08161,p
0.47588,0.07992,p
0.90470,0.31297,n
0.95794,0.39041,p
0.56429,0.54877,n
0.89445,0.54494,n
0.28936,0.84323,p
0.92234,0.24834,n
0.89525,0.54905,n
0.11911,0.84093,p
0.96771,0.26514,n
0.89246,0.31326,n
0.52183,0.10059,p
0.85876,0.40786,p
0.76315,0.67034,p
0.93182,0.36338,n
0.28385,0.45326,p
0.73569,0.39790,n
0.29670,0.96299,n
0.99296,0.70553,n
0.66034,0.52418,n
0.22577,0.27845,p
0.67684,0.25255,n
0.68110,0.51419,n
0.70786,0.59333,n
0.90276,0.69331,n
0.67354,0.05904,p
0.85362,0.78409,n
0.74800,0.29962,n
0.12751,0.10150,p
0.83729,0.45455,n
0.54549,0.35497,n
0.94520,0.35043,n
0.13342,0.32639,p
0.11095,0.25037,n
0.33903,0.07649,p
0.99670,0.92578,p
0.12838,0.83100,p
0.40676,0.30401,p
0.23149,0.14825,p
0.12945,0.91581,p
0.00886,0.62934,p
0.14074,0.67145,p
0.51208,0.48635,n
0.96419,0.63123,n
0.55015,0.29898,p
0.03276,0.95363,p
0.33711,0.56442,p
0.55657,0.14087,p
0.74073,0.55987,n
0.78784,0.61427,n
0.77246,0.99487,p
0.70012,0.67278,n
0.59662,0.86433,p
0.64166,0.54491,n
0.22983,0.54885,p
0.81375,0.60663,n
0.50880,0.75224,p
0.97142,0.88323,p
0.24619,0.64241,p
0.96602,0.62288,n
0.61853,0.73314,n
0.98928,0.55763,n
0.44263,0.13944,p
0.96637,0.61188,n
0.93138,0.70887,n
0.56112,0.65479,n
0.57334,0.60763,n
0.13546,0.67600,p
0.99565,0.29832,n
0.54981,0.64667,n
0.95030,0.36857,n
0.79597,0.69166,n
0.54877,0.46734,n
0.98904,0.00695,p
0.42110,0.87353,p
0.16919,0.14441,p
0.48716,0.80650,p
0.67825,0.85278,p
0.44200,0.54790,p
0.15016,0.26234,p
0.21588,0.08080,p
0.61711,0.29126,n
0.88130,0.56518,n
0.86245,0.77455,n
0.93251,0.69945,n
0.21254,0.47995,p
0.17524,0.89033,p
0.62330,0.41624,n
0.57757,0.47307,n
0.35418,0.14452,p
0.91101,0.43189,n
0.26088,0.72422,p
0.74167,0.49028,n
0.86264,0.66076,n
0.51071,0.85374,p
0.46958,0.07679,n
0.29103,0.98092,n
0.67699,0.65444,n
0.71992,0.62260,p
0.62213,0.18406,p
0.58045,0.11876,n
0.57091,0.44173,n
0.85871,0.34154,n
0.82485,0.42475,n
0.67358,0.07362,p
0.38071,0.21391,p
0.33811,0.01944,p
0.79597,0.34907,n
0.92703,0.43576,n
0.96753,0.52613,n
0.62694,0.25487,p
0.38333,0.13995,n
0.65384,0.27532,n
0.79711,0.20064,n
0.32700,0.56864,p
0.21142,0.74132,p
0.40130,0.16388,p
0.87076,0.35059,n
0.75053,0.48344,n
0.62677,0.72353,n
0.95618,0.29806,n
0.89010,0.41723,n
0.97805,0.46944,n
0.29404,0.39205,p
0.06866,0.04233,p
0.89072,0.10365,p
0.73046,0.44159,n
0.39676,0.68963,p
0.78462,0.41405,p
0.32470,0.99145,p
0.64885,0.08561,p
0.18038,0.94177,p
0.73382,0.31502,n
0.68530,0.87705,p
0.05502,0.70148,p
0.72975,0.14530,p
0.83993,0.70314,n
0.35543,0.98942,p
0.93844,0.72971,n
0.98975,0.61277,n
0.66825,0.28094,n
0.62322,0.52549,n
0.10465,0.79044,p
0.95224,0.69373,n
0.75957,0.62783,n
0.71828,0.19347,p
0.74953,0.24910,n
0.67242,0.52739,n
0.97316,0.37587,n
0.71595,0.39364,n
0.09917,0.19096,n
0.60948,0.99355,p
0.84303,0.63259,n
0.72887,0.11920,p
0.67306,0.57797,n
0.77991,0.88551,n
0.28009,0.08580,p
0.80712,0.59112,p
0.73829,0.67721,n
0.62727,0.55121,n
0.23924,0.85416,p
0.15454,0.85495,p
0.90158,0.37010,n
0.84778,0.40243,n
0.54453,0.18157,p
0.56300,0.33581,n
0.80155,0.50177,n
0.93797,0.19873,p
0.27017,0.94752,p
0.78549,0.06658,p
0.76090,0.73950,n
0.50211,0.67971,p
0.96969,0.34409,n
0.49928,0.22370,p
0.69938,0.41470,n
0.05395,0.54784,p
0.66579,0.89142,p
0.55288,0.14493,p
0.72715,0.48457,n
0.98214,0.45263,n
0.89154,0.58183,n
0.62195,0.53853,n
0.36833,0.50676,p
0.88582,0.28033,n
0.50930,0.66628,p
0.21256,0.02824,p
0.25949,0.51901,p
0.54097,0.43976,n
0.37827,0.59181,p
0.78699,0.40930,n
0.83068,0.57057,n
0.07104,0.41954,p
0.80643,0.26305,n
0.75226,0.77669,p
0.55212,0.73514,p
0.07208,0.36572,p
0.30782,0.03435,n
0.71850,0.03593,p
0.89774,0.72237,n
0.72900,0.91190,p
0.85980,0.35755,n
0.33073,0.85426,p
0.04127,0.73091,p
0.98898,0.50309,n
0.71370,0.42173,n
0.35390,0.47757,p
0.66615,0.50931,n
0.96830,0.48015,n
0.03807,0.58247,n
0.79218,0.23725,n
0.97520,0.65669,n
0.47992,0.73946,p
0.23902,0.86525,p
0.89379,0.78305,n
0.98266,0.71014,n
0.86196,0.59072,n
0.84966,0.35305,n
0.62528,0.46526,p
0.54424,0.69630,p
0.04922,0.04014,p
0.20410,0.72388,p
0.95616,0.54836,n
0.78690,0.77041,n
0.54217,0.90188,n
0.23872,0.05832,p
0.96067,0.56871,n
0.72381,0.53978,n
0.94715,0.49865,n
0.68388,0.63982,n
0.82575,0.73052,n
0.80822,0.54652,n
0.80465,0.64672,n
0.42007,0.81686,p
0.11955,0.63104,p
0.21172,0.89343,n
0.91738,0.93467,p
0.83047,0.76336,n
0.25633,0.93166,p
0.98626,0.05680,n
0.73199,0.46036,n
0.92878,0.23648,p
0.24314,0.90497,p
0.63839,0.90334,p
0.94892,0.60446,n
0.71988,0.60472,n
0.80557,0.77202,n
0.88232,0.68736,n
0.57594,0.42707,n
0.69253,0.39825,n
0.80732,0.23421,n
0.72460,0.73839,n
0.67150,0.42393,n
0.92416,0.23629,n
0.77913,0.11718,p
0.64245,0.39560,p
0.94280,0.30339,n
0.75319,0.49322,n
0.31672,0.77683,p
0.04525,0.71522,p
0.34856,0.44930,p
0.87484,0.43124,n
0.73697,0.83397,p
0.54068,0.13498,p
0.46295,0.37747,p
0.99463,0.58699,n
0.79554,0.58333,n
0.84379,0.67953,n
0.46116,0.40841,p
0.57677,0.52587,n
0.58273,0.45234,n
0.53599,0.41488,p
0.10869,0.80836,p
0.65398,0.25523,n
0.88034,0.60138,n
0.58679,0.36936,n
0.64578,0.43523,n
0.44013,0.96661,p
0.57943,0.25106,p
0.11071,0.46805,p
0.90871,0.09027,p
0.85177,0.05094,p
0.99374,0.60189,n
0.92476,0.49219,n
0.89854,0.32983,n
0.02428,0.24143,p
0.36029,0.42016,p
0.71017,0.38927,n
0.77141,0.40089,n
0.90208,0.65255,n
0.93805,0.20166,p
0.23007,0.89451,p
0.93972,0.68367,n
0.12438,0.03435,p
0.35957,0.50264,p
0.39217,0.72555,p
0.53431,0.77433,n
0.09759,0.20447,p
0.24671,0.74259,p
0.29814,0.87758,p
0.48717,0.59018,n
0.42668,0.92476,p
0.93414,0.49035,p
0.74304,0.68773,n
0.93196,0.07174,n
0.85622,0.44834,p
0.80791,0.78181,p
0.70378,0.58952,n
0.01532,0.28656,p
0.95187,0.04968,p
0.55405,0.98354,p
0.82969,0.67067,n
0.14944,0.22616,p
0.77131,0.48872,n
0.31054,0.38923,p
0.18508,0.72918,p
0.93797,0.42704,n
0.86580,0.17383,p
0.27638,0.34717,p
0.33484,0.54196,p
0.91523,0.76577,n
0.93953,0.67265,n
0.72679,0.35888,n
0.58072,0.23468,p
0.43068,0.17308,p
0.45317,0.41424,p
0.70816,0.67078,n
0.68456,0.41095,n
0.85241,0.69613,n
0.36951,0.25907,p
0.90185,0.24385,p
0.86281,0.34986,n
0.69557,0.47182,n
0.91646,0.84753,p
0.42359,0.66228,p
0.98195,0.83054,p
0.57004,0.45446,n
0.99813,0.48898,n
0.74005,0.64234,n
0.44371,0.02659,p
0.20621,0.67396,p
0.91834,0.52944,n
0.70575,0.35844,n
0.86869,0.61164,n
0.63129,0.48041,p
0.92471,0.51365,n
0.56133,0.45954,n
0.43203,0.33361,p
0.26345,0.39428,p
0.41275,0.89736,p
0.71359,0.05107,p
0.57064,0.36881,n
0.77850,0.56914,n
0.52449,0.40996,n
0.11663,0.19650,p
0.94165,0.32729,n
0.55999,0.37658,n
0.72103,0.51716,n
0.71767,0.59770,n
0.84929,0.66312,n
0.25410,0.24373,p
0.90968,0.23926,n
0.87029,0.73652,n
0.63086,0.79648,n
0.37455,0.19753,p
0.37070,0.20609,p
0.47329,0.56745,p
0.64043,0.13627,n
0.61197,0.42457,p
0.06443,0.62491,p
0.45763,0.29621,p
0.88915,0.75796,n
0.89065,0.41849,n
0.74559,0.36836,n
0.77149,0.39866,n
0.85885,0.48647,n
0.74827,0.67306,n
0.61728,0.68404,n
0.30659,0.06454,p
0.41072,0.14305,p
0.89470,0.38236,n
0.18923,0.96569,p
0.18262,0.94376,p
0.96644,0.20514,n
0.18204,0.30379,p
0.97297,0.64226,n
0.34419,0.08202,p
0.71265,0.45824,n
0.99575,0.22565,p
0.39482,0.25000,p
0.18141,0.85019,n
0.12267,0.59175,p
0.26948,0.59577,p
0.53611,0.89918,p
0.21196,0.01955,p
0.95769,0.51962,n
0.21935,0.72421,p
0.03669,0.99377,p
0.90202,0.22087,n
0.87883,0.30642,n
0.23476,0.38575,p
0.66879,0.29161,n
0.36574,0.33333,p
0.54573,0.58301,n
0.26008,0.66113,p
0.82974,0.98658,p
0.06843,0.82300,n
0.60192,0.79777,p
0.20589,0.41038,p
0.46695,0.70352,p
0.33383,0.79567,p
0.61505,0.66821,p
0.35858,0.78681,p
0.75607,0.62976,n
0.94678,0.36924,n
0.76430,0.55256,n
0.02915,0.35756,p
0.54901,0.58736,n
0.90276,0.37285,n
0.24328,0.35981,p
0.96754,0.37619,n
0.65889,0.45183,n
0.24987,0.71672,p
0.41918,0.38577,p
0.85068,0.42976,n
0.70833,0.28500,n
0.00522,0.45867,p
0.57641,0.51206,n
0.83632,0.01609,p
0.61445,0.26594,n
0.98210,0.10093,p
0.85546,0.67028,p
0.30856,0.21445,p
0.82825,0.21298,n
0.63303,0.32332,n
0.82127,0.96965,p
0.97902,0.44356,n
0.07797,0.38044,p
0.21133,0.76744,p
0.74224,0.33398,n
0.55592,0.49178,p
0.82293,0.13866,p
0.95883,0.10869,p
0.82512,0.29334,n
0.83235,0.59420,n
0.58925,0.29900,n
0.53344,0.49846,p
0.67653,0.66239,n
0.82222,0.30006,p
0.96748,0.67469,n
0.64680,0.75553,n
0.67420,0.74798,p
0.37112,0.17995,p
0.56400,0.41011,n
0.69890,0.44921,n
0.52609,0.48625,n
0.37574,0.27688,p
0.72924,0.59939,n
0.69578,0.71446,n
0.69684,0.47144,p
0.98825,0.55249,n
0.85064,0.75906,n
0.71342,0.75755,n
0.65080,0.56302,n
0.81588,0.86212,p
0.95490,0.41815,n
0.21831,0.97951,p
0.63054,0.58241,n
0.91811,0.71555,n
0.82994,0.69319,n
0.74932,0.71371,n
0.24747,0.37055,p
0.27570,0.76339,p
0.43174,0.84672,p
0.17999,0.98710,p
0.82313,0.50984,n
0.59547,0.51604,n
0.68424,0.79090,p
0.75007,0.64864,n
0.95141,0.32255,n
0.69595,0.70330,n
0.93198,0.32264,n
0.65872,0.64734,n
0.88991,0.37650,n
0.93895,0.62545,n
0.31298,0.74700,p
0.79136,0.44197,p
0.10610,0.37294,p
0.86902,0.62936,n
0.96906,0.21464,p
0.12191,0.18709,p
0.36166,0.61800,p
0.22318,0.90632,p
0.66667,0.25366,n
0.06205,0.28364,p
0.93693,0.02747,p
0.00611,0.20027,p
0.81144,0.53130,p
0.90400,0.10261,p
0.31387,0.92830,n
0.96476,0.27250,n
0.98342,0.29319,n
0.50610,0.70566,p
0.99702,0.66127,n
0.78373,0.39471,n
0.83572,0.21961,n
0.59236,0.78726,p
0.15952,0.63385,p
0.84242,0.04354,n
0.65554,0.63407,n
0.23250,0.69189,p
0.78013,0.70489,n
0.13007,0.62142,p
0.67053,0.49316,n
0.71306,0.76351,n
0.64034,0.42818,n
0.78136,0.76565,n
0.15447,0.12569,p
0.64133,0.73341,n
0.13721,0.35468,p
0.48504,0.08804,p
0.41756,0.79009,p
0.17132,0.36779,p
0.65583,0.00854,p
0.50718,0.87910,p
0.38584,0.30312,p
0.03731,0.07352,p
0.98939,0.81902,p
0.23568,0.08282,p
0.95781,0.36417,n
0.84415,0.56125,n
0.64359,0.48079,n
0.85957,0.78742,n
0.86892,0.27437,n
0.34281,0.71412,p
0.49847,0.26679,p
0.78911,0.22425,n
0.49683,0.96795,p
0.68700,0.60367,n
0.33069,0.26024,p
0.77999,0.39413,n
0.80722,0.31716,n
0.54847,0.52220,n
0.09885,0.77655,p
0.93335,0.26288,n
0.15757,0.41668,p
0.13827,0.32139,p
0.79833,0.64357,p
0.96340,0.30182,n
0.15924,0.30104,p
0.18367,0.60638,p
0.74599,0.57161,n
0.55044,0.49501,n
0.87884,0.48116,n
0.33375,0.78400,p
0.53460,0.37690,n
0.88104,0.41997,n
0.20483,0.11385,p
0.62637,0.49849,n
0.18154,0.73340,p
0.40038,0.76599,p
0.99234,0.89008,p
0.59183,0.86776,p
0.31975,0.29979,p
0.25242,0.48042,n
0.20606,0.45142,p
0.70413,0.29743,n
0.22110,0.27334,p
0.46501,0.34190,p
0.55989,0.16901,p
0.79525,0.75932,p
0.93782,0.31624,n
0.78532,0.98501,p
0.89336,0.70363,n
0.14508,0.48217,p
0.57539,0.41665,p
0.49798,0.56829,p
0.47652,0.94574,p
0.15058,0.69850,p
0.52273,0.43829,n
0.92213,0.26192,n
0.64863,0.98173,p
0.85085,0.57037,n
0.22341,0.34643,p
0.87114,0.85475,p
0.95946,0.61767,n
0.92362,0.98269,p
0.07484,0.98311,p
0.85215,0.90823,n
0.63782,0.92770,p
0.69260,0.30787,n
0.14277,0.25138,p
0.69744,0.36466,n
0.99939,0.56860,n
0.92156,0.55808,p
0.92354,0.74325,n
0.30769,0.14169,p
0.95789,0.23144,p
0.75924,0.32119,n
0.76471,0.79809,p
0.62344,0.66932,n
0.77761,0.42143,n
0.75762,0.33047,n
0.90859,0.58865,n
0.89851,0.73050,n
0.45829,0.62106,p
0.41960,0.41791,p
0.68799,0.43290,n
0.65702,0.57528,n
0.26460,0.91813,p
0.34399,0.37817,p
0.90651,0.73642,n
0.94285,0.53463,n
0.80111,0.43367,p
0.28737,0.23796,p
0.30322,0.18279,p
0.72018,0.40433,n
0.98749,0.28906,p
0.87605,0.39069,n
0.69534,0.91675,n
0.46843,0.66011,p
0.74582,0.58250,n
0.52126,0.52279,n
0.89469,0.92110,p
0.70432,0.41107,n
0.26154,0.84335,p
0.70600,0.38387,n
0.06451,0.48039,p
0.52766,0.43983,n
0.94490,0.48401,n
0.53078,0.54612,n
0.94552,0.55002,n
0.50341,0.77985,p
0.04584,0.56078,p
0.03734,0.21300,p
0.60399,0.62417,n
0.81355,0.40984,n
0.72307,0.71330,n
0.48089,0.57183,p
0.84650,0.52579,n
0.92014,0.46108,n
0.20580,0.60964,n
0.36490,0.87417,p
0.25013,0.12567,p
0.84241,0.49895,n
0.59295,0.54599,n
0.79729,0.40339,p
0.61943,0.92340,p
0.83489,0.65218,n
0.76697,0.55051,n
0.51348,0.55278,n
0.62495,0.74048,n
0.97069,0.54975,n
0.63184,0.39379,n
0.75476,0.38917,n
0.67951,0.50698,n
0.20217,0.69785,p
0.97879,0.43713,p
0.92223,0.72728,p
0.04942,0.06783,p
0.53025,0.62359,n
0.61298,0.88336,n
0.19271,0.87400,p
0.06864,0.32959,n
0.08976,0.28070,p
0.92575,0.56041,n
0.79018,0.85061,p
0.66808,0.94642,p
0.95230,0.74911,n
0.04160,0.94913,p
0.75269,0.68202,n
0.61240,0.54954,n
0.00455,0.39844,n
0.86050,0.43837,n
0.84580,0.79626,n
0.86291,0.71022,n
0.59809,0.62852,n
0.15045,0.42599,p
0.90303,0.45162,n
0.84017,0.74261,p
0.93471,0.45703,n
0.69832,0.52102,n
0.49422,0.30975,p
0.93451,0.82784,p
0.75878,0.86155,p
0.68125,0.47616,n
0.67978,0.71491,n
0.81743,0.23080,n
0.88150,0.59607,n
0.55591,0.51729,n
0.06057,0.00691,p
0.38475,0.93610,p
0.52218,0.22566,p
0.85662,0.25414,n
0.66298,0.52226,p
0.44626,0.14474,p
0.97952,0.32902,n
0.58278,0.93929,p
0.60956,0.49755,n
0.86086,0.30780,n
0.20722,0.66075,p
0.32107,0.39620,p
0.80955,0.71785,n
0.21886,0.74612,n
0.77550,0.96805,p
0.13133,0.56485,p
0.11103,0.77770,n
0.31347,0.63601,n
0.64988,0.35273,n
0.00787,0.38999,p
0.72029,0.70848,n
0.84373,0.24191,n
0.71322,0.46547,n
0.78525,0.27797,n
0.11630,0.04934,p
0.58085,0.57599,n
0.76600,0.46598,n
0.70053,0.25838,n
0.97149,0.44965,n
0.99298,0.47706,n
0.57137,0.32007,n
0.50233,0.03101,p
0.54838,0.61186,n
0.96586,0.38308,n
0.92965,0.20707,p
0.94497,0.57658,n
0.35358,0.02612,n
0.66500,0.01231,p
0.19177,0.76057,p
0.14318,0.48237,p
0.91891,0.49122,n
0.26013,0.53566,p
0.95874,0.46771,n
0.45635,0.72520,p
0.51643,0.49161,n
0.03851,0.19022,p
0.34315,0.96438,p
0.81215,0.03543,p
0.78091,0.39088,n
0.68425,0.85511,p
0.79583,0.35912,n
0.30590,0.57900,n
0.73723,0.37499,n
0.13640,0.77978,p
0.25317,0.11462,p
0.20123,0.79563,p
0.71204,0.29869,p
0.19616,0.09597,p
0.77279,0.08287,p
0.85597,0.32696,n
0.51723,0.56105,n
0.57053,0.66354,n
0.21484,0.24569,p
0.51364,0.17429,p
0.57127,0.06882,p
0.67943,0.42302,n
0.76009,0.63249,n
0.86023,0.49457,p
0.61654,0.04450,p
0.88444,0.94831,p
0.10364,0.87487,p
0.26378,0.51702,n
0.90898,0.36373,n
0.11762,0.92106,p
0.60856,0.85235,p
0.74778,0.97253,p
0.26003,0.18767,p
0.44977,0.56527,p
0.38732,0.23441,p
0.79158,0.77133,n
0.10393,0.21667,p
0.51186,0.47205,n
0.40219,0.69482,p
0.52604,0.68850,p
0.75299,0.64603,n
0.94038,0.39885,p
0.51216,0.53474,n
0.66509,0.43895,n
0.20668,0.21026,p
0.78628,0.60930,n
0.67594,0.24634,n
0.91559,0.72352,p
0.85612,0.48920,n
0.42546,0.50478,p
0.41921,0.69714,p
0.64896,0.10768,p
0.83164,0.43436,n
0.79293,0.56730,p
0.72482,0.21999,n
0.07436,0.35458,p
0.76332,0.53581,n
0.24231,0.85457,p
0.84828,0.75770,n
0.86369,0.77002,p
0.70061,0.60612,n
0.64664,0.28200,n
0.83040,0.71128,n
0.88033,0.63055,n
0.00122,0.63356,p
0.05360,0.08576,p
0.99628,0.64101,n
0.68800,0.69576,n
0.64840,0.10379,p
0.90112,0.75301,n
0.67251,0.57939,n
0.59691,0.53373,n
0.55223,0.98134,p
0.01056,0.24222,p
0.93291,0.17371,p
0.89102,0.62340,n
0.95818,0.74942,n
0.86260,0.56781,n
0.27050,0.19955,n
0.32966,0.73434,p
0.53514,0.56749,n
0.98388,0.58042,n
0.92479,0.39612,n
0.66208,0.76322,n
0.26835,0.16957,p
0.70317,0.94635,p
0.89037,0.43819,n
0.83007,0.68791,n
0.61817,0.57941,p
0.50978,0.91626,p
0.75097,0.25040,n
0.99055,0.30525,n
0.31249,0.78637,p
0.95761,0.30152,p
0.69473,0.20479,p
0.62748,0.72981,n
0.46200,0.55154,p
0.50236,0.40545,n
0.26285,0.37822,p
0.35267,0.52928,p
0.14802,0.59192,p
0.88821,0.34357,n
0.49975,0.80063,p
0.27398,0.17738,p
0.04891,0.38007,p
0.44409,0.95479,p
0.20745,0.51587,p
0.38085,0.40218,p
0.94539,0.35309,n
0.75450,0.20039,p
0.80713,0.49399,n
0.69674,0.12288,p
0.79877,0.41096,p
0.77276,0.30868,n
0.78043,0.29906,n
0.41371,0.75097,p
0.70170,0.68595,n
0.79993,0.65440,n
0.14552,0.94740,p
0.53287,0.68463,p
0.99633,0.34602,n
0.53088,0.95736,n
0.12129,0.49732,p
0.98869,0.47444,n
0.07739,0.39131,p
0.63942,0.44523,n
0.77818,0.73549,n
0.26162,0.24755,p
0.82582,0.95676,p
0.15071,0.00561,n
0.37769,0.14762,p
0.68281,0.75780,n
0.95075,0.72358,n
0.85554,0.51141,n
0.04043,0.38709,p
0.63566,0.62806,n
0.89245,0.94792,p
0.75853,0.46985,n
